committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,F77A0F02A305B4F288E,1043994,PAC,POLITICAL ACTION COMMITTEE,C00525543,C00525543,PROJECT WEST POLITICAL ACTION COMMITTEE,CO,PROJECT WEST POLITICAL ACTION COMMITTEE,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2015 CONTRIBUTION,,,42185,1000,,,,,,,,,,,,,P2015,CONTRIBUTION,PRIMARY,2015,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,LONE TREE,80124,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694880,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,MY,2.01601E+17,23,183861F08D67AD64BE9,1043994,CCM,CAMPAIGN COMMITTEE,C00498873,C00498873,TONY CARDENAS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42159,1000,H,HOUSE,29,H2CA28113,"CARDENAS, TONY",TONY,CARDENAS,,,,CA,CALIFORNIA ,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,LOS ANGELES,90010,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004694882,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,155854D162F5E161949,1043997,CCM,CAMPAIGN COMMITTEE,C00547976,C00547976,BEN SASSE FOR US SENATE INC,NE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,42276,1000,S,SENATE,,S4NE00090,"SASSE, BENJAMIN ERIC",BENJAMIN,SASSE,ERIC,,,NE,NEBRASKA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,FREMONT,680261976,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695095,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,AA94C20050A5BE9F386,1043997,CCM,CAMPAIGN COMMITTEE,C00476317,C00476317,BOOZMAN FOR ARKANSAS,AR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42356,1000,S,SENATE,,S0AR00150,"BOOZMAN, JOHN NICHOLS",JOHN,BOOZMAN,NICHOLS,,,AR,ARKANSAS,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,ROGERS,72757,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695097,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,DEF506224BB8C1ACD74,1043997,CCM,CAMPAIGN COMMITTEE,C00415331,C00415331,CLARKE FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42324,1000,H,HOUSE,9,H4NY11138,"CLARKE, YVETTE DIANA",YVETTE,CLARKE,DIANA,,,NY,NEW YORK,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,HOLLIS,11412,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695099,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,7EDD1B4CECFC8CF0A3A,1043997,CCM,CAMPAIGN COMMITTEE,C00499988,C00499988,COTTON FOR SENATE,AR,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,42356,1000,S,SENATE,,S4AR00103,"COTTON, THOMAS BRYANT",THOMAS,COTTON,BRYANT,,,AR,ARKANSAS,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,DARDANELLE,72864,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695100,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,2DBA37C305705165345,1043997,CCM,CAMPAIGN COMMITTEE,C00459099,C00459099,DELBENE FOR CONGRESS,WA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42340,1000,H,HOUSE,1,H0WA08046,"DELBENE, SUZAN KAY",SUZAN,DELBENE,KAY,,,WA,WASHINGTON,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,BOTHELL,98041,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695100,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,74C31ED4C7214505FC6,1043997,CCM,CAMPAIGN COMMITTEE,C00436386,C00436386,FRIENDS OF JOHN BARRASSO,WY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42276,1000,S,SENATE,,S6WY00068,"BARRASSO, JOHN ANTHONY",JOHN,BARRASSO,ANTHONY,,,WY,WYOMING,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,CASPER,82605,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695101,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,6883482CAD76A30579D,1043997,CCM,CAMPAIGN COMMITTEE,C00438713,C00438713,FRIENDS OF MARK WARNER,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,42355,1000,S,SENATE,,S6VA00093,"WARNER, MARK ROBERT",MARK,WARNER,ROBERT,,,VA,VIRGINIA ,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695102,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,49724C5A39A7B3BE6B7,1043997,CCM,CAMPAIGN COMMITTEE,C00304758,C00304758,FRIENDS OF ROY BLUNT,MO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42356,1000,S,SENATE,,S0MO00183,"BLUNT, ROY DEAN",ROY,BLUNT,DEAN,,,MO,MISSOURI,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,COLUMBIA,652054002,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695103,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,EC77151F8AC33D35D84,1043997,CCM,CAMPAIGN COMMITTEE,C00230482,C00230482,GRASSLEY COMMITTEE INC,IA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42276,1000,S,SENATE,,S0IA00028,"GRASSLEY, CHARLES E.",CHARLES,GRASSLEY,E.,,,IA,IOWA,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,DES MOINES,503041000,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695104,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,D27F670169D0C414298,1043997,CCM,CAMPAIGN COMMITTEE,C00254581,C00254581,GUTIERREZ FOR CONGRESS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42324,1000,H,HOUSE,4,H2IL08039,"GUTIERREZ, LUIS V.",LUIS,GUTIERREZ,V.,,,IL,ILLINOIS,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,CHICAGO,60641,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695104,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,2081B2ABFB0EE10C914,1043997,CCM,CAMPAIGN COMMITTEE,C00104752,C00104752,HATCH ELECTION COMMITTEE INC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42356,1000,S,SENATE,,S6UT00063,"HATCH, ORRIN GRANT",ORRIN,HATCH,GRANT,,,UT,UTAH,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,WASHINGTON,20027,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695104,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,13C82DC4AFDEAA4E76C,1043997,CCM,CAMPAIGN COMMITTEE,C00505552,C00505552,HEIDI FOR SENATE,ND,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42355,1000,S,SENATE,,S2ND00099,"HEITKAMP, HEIDI",HEIDI,HEITKAMP,,,,ND,NORTH DAKOTA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,BISMARCK,585021577,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695105,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,80F1770FA36D3B18642,1043997,CCM,CAMPAIGN COMMITTEE,C00434191,C00434191,HIMES FOR CONGRESS,CT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42240,1000,H,HOUSE,4,H8CT04172,"HIMES, JAMES ANDREW",JAMES,HIMES,ANDREW,,,CT,CONNECTICUT,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,FAIRFIELD,6824,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695106,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,B9AAA5DBD8523AE6032,1043997,CCM,CAMPAIGN COMMITTEE,C00504522,C00504522,HUDSON FOR CONGRESS,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42276,1000,H,HOUSE,8,H2NC08185,"HUDSON, RICHARD LANE JR.",RICHARD,HUDSON,LANE,,JR.,NC,NORTH CAROLINA,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,CONCORD,280271500,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695106,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,2EA4DB05F8A50C7E7EC,1043997,CCM,CAMPAIGN COMMITTEE,C00476523,C00476523,KAREN BASS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42240,1000,H,HOUSE,37,H0CA33117,"BASS, KAREN RUTH",KAREN,BASS,RUTH,,,CA,CALIFORNIA ,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,LOS ANGELES,90017,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695107,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,C188F0DA609E11BD0ED,1043997,CCM,CAMPAIGN COMMITTEE,C00068353,C00068353,LEAHY FOR U.S. SENATOR COMMITTEE,VT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 GENERAL,,,42355,1000,S,SENATE,,S4VT00017,"LEAHY, PATRICK JOSEPH",PATRICK,LEAHY,JOSEPH,,,VT,VERMONT,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,MONTPELIER,5601,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695108,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,CBD485D2CBFEF767687,1043997,CCM,CAMPAIGN COMMITTEE,C00486563,C00486563,MANCHIN FOR WEST VIRGINIA,WV,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42275,1000,S,SENATE,,S0WV00090,"MANCHIN, JOSEPH III",JOSEPH,MANCHIN,,,III,WV,WEST VIRGINIA,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,CHARLESTON,25361,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695109,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,0AEA2D13A68245463BF,1043997,CCM,CAMPAIGN COMMITTEE,C00392688,C00392688,"MCCAUL FOR CONGRESS, INC",TX,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42276,1000,H,HOUSE,10,H4TX10093,"MCCAUL, MICHAEL THOMAS SR.",MICHAEL,MCCAUL,THOMAS,,SR.,TX,TEXAS,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,AUSTIN,787012514,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695110,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,3EF8B8407DAEC9A4521,1043997,CCM,CAMPAIGN COMMITTEE,C00326363,C00326363,MIKE THOMPSON FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42326,1000,H,HOUSE,5,H8CA01109,"THOMPSON, MICHAEL C.",MICHAEL,THOMPSON,C.,,,CA,CALIFORNIA ,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,SACRAMENTO,95841,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695110,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,EBEF0C4605AC0BD43CA,1043997,CCM,CAMPAIGN COMMITTEE,C00290825,C00290825,NADLER FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42340,1000,H,HOUSE,10,H2NY17071,"NADLER, JERROLD LEWIS",JERROLD,NADLER,LEWIS,,,NY,NEW YORK,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,NEW YORK,10014,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695112,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,96E6E96C608AFD1C672,1043997,CCM,CAMPAIGN COMMITTEE,C00471896,C00471896,RENEE ELLMERS FOR CONGRESS COMMITTEE,NC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42355,1000,H,HOUSE,2,H0NC02059,"ELLMERS, RENEE L.",RENEE,ELLMERS,L.,,,NC,NORTH CAROLINA,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,RALEIGH,27624,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695113,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,B333014CB260FF0C852,1043997,CCM,CAMPAIGN COMMITTEE,C00410969,C00410969,ROSKAM FOR CONGRESS COMMITTEE,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42276,1000,H,HOUSE,6,H6IL06117,"ROSKAM, PETER JAMES",PETER,ROSKAM,JAMES,,,IL,ILLINOIS,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,WHEATON,60187,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695114,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,FFFB5F85807F00E6D6F,1043997,CCM,CAMPAIGN COMMITTEE,C00532465,C00532465,ROUNDS FOR SENATE,SD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,42356,1000,S,SENATE,,S4SD00049,"ROUNDS, M. MICHAEL",M. MICHAEL,ROUNDS,,,,SD,SOUTH DAKOTA,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,PIERRE,575010250,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695114,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,D555EFC00AB1B6D0F0C,1043997,CCM,CAMPAIGN COMMITTEE,C00343871,C00343871,SCHIFF FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42272,1000,H,HOUSE,28,H0CA27085,"SCHIFF, ADAM BENNETT",ADAM,SCHIFF,BENNETT,,,CA,CALIFORNIA ,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,LOS ANGELES,90017,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695115,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,FE7EB812F6D4FBCD33C,1043997,CCM,CAMPAIGN COMMITTEE,C00502294,C00502294,SWALWELL FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42324,1000,H,HOUSE,15,H2CA15094,"SWALWELL, ERIC MICHAEL JR.",ERIC,SWALWELL,MICHAEL,,JR.,CA,CALIFORNIA ,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,DUBLIN,94568,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695116,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,FD6B227750FF124A834,1043997,CCM,CAMPAIGN COMMITTEE,C00347492,C00347492,TIBERI FOR CONGRESS,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42276,1000,H,HOUSE,12,H0OH12062,"TIBERI, PATRICK JOSEPH",PATRICK,TIBERI,JOSEPH,,,OH,OHIO,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,COLUMBUS,432312098,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695117,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,96F9A221063580337AB,1043997,PAC,POLITICAL ACTION COMMITTEE,C00571000,C00571000,TRUE NORTH PAC,VA,TRUE NORTH PAC,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2015 CONTRIBUTION,,,42276,1000,,,,,,,,,,,,,P2015,CONTRIBUTION,PRIMARY,2015,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,ALEXANDRIA,22314,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695118,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,41A3F3BF21BCC5C2E80,1043997,CCM,CAMPAIGN COMMITTEE,C00329896,C00329896,UDALL FOR US ALL,NM,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2020 PRIMARY,,,42356,1000,S,SENATE,,S8NM00184,"UDALL, TOM STEWART",TOM,UDALL,STEWART,,,NM,NEW MEXICO,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,ALBUQUERQUE,87125,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695119,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,D2A75C31742FC31FA41,1043997,CCM,CAMPAIGN COMMITTEE,C00258855,C00258855,VOLUNTEERS FOR SHIMKUS,IL,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42276,1000,H,HOUSE,15,H2IL20042,"SHIMKUS, JOHN M.",JOHN,SHIMKUS,M.,,,IL,ILLINOIS,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,COLLINSVILLE,622340661,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695119,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,B58EDAFCBAD037283B6,1043997,CCM,CAMPAIGN COMMITTEE,C00546853,C00546853,WALTERS FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2016 PRIMARY,,,42355,1000,H,HOUSE,45,H4CA45097,"WALTERS, MIMI K.",MIMI,WALTERS,K.,,,CA,CALIFORNIA ,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,IRVINE,92618,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695120,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00502906,FACEBOOK INC. PAC,2015,YE,2.01601E+17,23,3E0804CBF0EBFDCACF9,1043997,CCM,CAMPAIGN COMMITTEE,C00410803,C00410803,WHITEHOUSE FOR SENATE,RI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 PRIMARY,,,42355,1000,S,SENATE,,S6RI00221,"WHITEHOUSE, SHELDON",SHELDON,WHITEHOUSE,,,,RI,RHODE ISLAND,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,42903.99114,,,,0,,,,11,Political Contributions,,,,,,,Q,C,B,F3X,4.01292E+18,PROVIDENCE,2940,CONTRIBUTIONS,,2016,SB,4.01292E+18,http://docquery.fec.gov/cgi-bin/fecimg/?201601289004695120,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
